ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0051056	regulation of small GTPase mediated signal transduction	147/5579	304/18888	0.483552631578947	1.63709304629202	7.25031735607666	2.77895888834021e-12	1.60068031968396e-09	1.35118565661786e-09	PLEKHG5/MFN2/ARHGEF10L/RAP1GAP/EPHB2/SYDE2/VAV3/NOTCH2/CDC42SE1/ARHGEF2/NTRK1/ABL2/TRIM67/SIPA1L2/NET1/ARHGAP21/ARHGAP12/RASGEF1A/ARHGAP22/EPS8L2/SWAP70/MADD/RHOD/ARHGEF17/ARHGAP42/ARHGAP20/APOC3/CBL/CDON/ARHGAP32/IQSEC3/EPS8/RASAL1/SPATA13/STARD13/MCF2L/RASA3/PLEKHG3/SIPA1L1/CGNL1/MYO9A/RASGRF1/AKAP13/TSC2/ARHGAP17/KCTD13/ADGRG1/ABR/CRK/RAP1GAP2/ARHGEF15/ARHGAP44/NF1/ERBB2/ARHGAP27/CYTH1/RALBP1/MAPRE2/RIT2/ARHGEF18/MYO9B/SIPA1L3/RASGRP4/ARHGEF1/ARHGAP35/RASIP1/NUP62/SOS1/GPR17/ARHGEF4/ARHGAP15/CUL3/GPR55/NGEF/RALGAPA2/RALGAPB/ARHGAP40/PREX1/TIAM1/ITSN1/RTN4R/BCR/CYTH4/SH3BP1/SGSM3/ARHGAP8/SRGAP3/RAF1/IQSEC1/FGD5/DOCK3/ARHGEF3/ROBO1/KALRN/PIK3CB/SLIT2/ARHGAP24/FAM13A/ARHGAP10/PLEKHG4B/TRIO/RASGRF2/PSD2/ARHGAP26/CSNK1A1/DOCK2/RIPOR2/SYNGAP1/FGD2/PLEKHG1/TIAM2/TAGAP/MMD2/CHN2/ADCYAP1R1/RABGEF1/AUTS2/RELN/PIK3CG/MET/ARHGEF10/PRAG1/DLC1/PSD3/CYRIB/DENND3/ARHGAP39/DOCK8/KANK1/TEK/SEMA4D/FGD3/FBP1/ABCA1/LPAR1/DENND1A/MAPKAP1/RALGPS1/GARNL3/ABL1/VAV2/ARHGAP6/IQSEC2/ARHGEF9/OPHN1/STARD8/FRMD7	147
GO:0007264	small GTPase-mediated signal transduction	219/5579	500/18888	0.438	1.48287219931887	7.08495204751915	5.27590428222866e-12	2.78567746101673e-09	2.35147979456174e-09	GNB1/PLEKHG5/MFN2/ARHGEF10L/RAP1GAP/CDC42/EPHB2/PHACTR4/DHCR24/DAB1/SYDE2/BCAR3/VAV3/RAP1A/RHOC/NOTCH2/CDC42SE1/ARHGEF2/NTRK1/RALGPS2/ABL2/RGL1/TRIM67/SIPA1L2/NET1/ARHGAP21/ARHGAP12/RASGEF1A/ARHGAP22/PLCE1/SHTN1/DOCK1/KNDC1/HRAS/EPS8L2/SWAP70/RRAS2/MADD/RHOD/ARHGEF17/RAB30/RAB38/ARHGAP42/ARHGAP20/APOC3/CBL/CDON/ARHGAP32/IQSEC3/EPS8/LRRK2/RAPGEF3/BRAP/MAPKAPK5/RASAL1/KSR2/RAB35/SPATA13/STARD13/RB1/FARP1/DOCK9/ARHGEF7/MCF2L/RASA3/PLEKHG3/SIPA1L1/CCDC88C/RHOV/CGNL1/MYO9A/RASGRF1/AKAP13/TSC2/ARHGAP17/KCTD13/ADGRG1/RIPOR1/CDH13/ABR/CRK/RAP1GAP2/TAX1BP3/ARHGEF15/ARHGAP44/KSR1/NF1/RHOT1/ERBB2/ARHGAP27/NGFR/CDC42EP4/GRB2/CYTH1/RALBP1/MAPRE2/RIT2/ARHGEF18/DOCK6/MYO9B/GARRE1/SIPA1L3/RASGRP4/ARHGEF1/ARHGAP35/RASIP1/NUP62/YWHAQ/RHOB/RASGRP3/SOS1/RHOQ/CCDC88A/RALB/GPR17/ARHGEF4/ARHGAP15/RAPGEF4/NCKAP1/CUL3/DOCK10/GPR55/NGEF/RIN2/RALGAPA2/RALGAPB/ARHGAP40/PREX1/DOK5/TIAM1/ITSN1/RTN4R/BCR/CYTH4/SH3BP1/GRAP2/SGSM3/ARHGAP8/CELSR1/SRGAP3/RAF1/IQSEC1/FGD5/DOCK3/ARHGEF3/ROBO1/KALRN/PIK3CB/RAP2B/PLD1/TNK2/SLIT2/RASGEF1B/ARHGAP24/FAM13A/ARHGAP10/PLEKHG4B/TRIO/RASGRF2/RAPGEF6/PSD2/ARHGAP26/CSNK1A1/DOCK2/RASGEF1C/RIPOR2/SYNGAP1/FGD2/HACE1/PLEKHG1/TIAM2/TAGAP/GNA12/MMD2/RAPGEF5/CHN2/ADCYAP1R1/ELMO1/RABGEF1/AUTS2/KRIT1/COL1A2/RELN/PIK3CG/DOCK4/MET/RHEB/ARHGEF10/PRAG1/DLC1/PSD3/DOK2/CYRIB/DENND3/ARHGAP39/DOCK8/KANK1/TEK/SEMA4D/FGD3/FBP1/ABCA1/LPAR1/DENND1A/MAPKAP1/RALGPS1/GARNL3/SH2D3C/ABL1/RAPGEF1/VAV2/ARHGAP6/WAS/IQSEC2/ARHGEF9/OPHN1/STARD8/RAB9B/FRMD7	219
GO:0070588	calcium ion transmembrane transport	157/5579	334/18888	0.470059880239521	1.59141262196882	7.06044386793978	8.72192945721083e-12	4.25093423391445e-09	3.58835008680877e-09	PLCH2/LCK/HPCA/PDE4B/MCOLN2/CLCA3P/CASQ2/NOS1AP/CACNA1E/CACNA1S/ATP2B4/PSEN2/WNT3A/RYR2/CACNB2/MICU1/MCU/PLCE1/DRD4/TRPM5/STIM1/P2RX3/AHNAK/CATSPER1/TPCN2/DRD2/CACNA2D4/CACNA1C/CRACR2A/GRIN2B/ITPR2/ANO6/DDIT3/ATP2A2/TPCN1/SLC8B1/NOS1/PLA2G1B/P2RX7/P2RX4/MICU2/TRPC4/HTR2A/NALCN/NALF1/GAS6/PRKD1/AKAP6/ERO1A/SLC8A3/PSEN1/SLC24A4/TRPM1/CHRNA7/RYR3/CAPN3/ANXA2/SLC24A1/PML/CACNA1H/PKD1/GRIN2A/CACNG3/PKD1L3/PKD1L2/PLCG2/ATP2C2/JPH3/CYBA/YWHAE/TRPV1/P2RX5/ATP2A3/DHRS7C/STAC2/HAP1/CRHR1/ITGB3/CACNA1G/RGS9/GRIN2C/BCL2/CACNA1A/PRKACA/CHERP/TMEM38A/RYR1/SLC8A2/TRPM4/CACNG8/CACNG6/SLC8A1/PRKCE/LHCGR/PPP3R1/CACNB4/TMC2/PLCB1/PLCB4/SLC24A3/MIR499A/TRPC4AP/PLCG1/JPH2/NTSR1/TRPM2/CACNG2/CACNA1I/ITPR1/CAV3/ATP2B2/CACNA2D2/CACNA1D/CACNA2D3/ATP2C1/TRPC1/PLCH1/GP5/LETM1/HTT/PKD2/SNCA/PPP3CA/MCUB/ANK2/CAMK2D/EDNRA/GPM6A/PDE4D/ITPR3/TRDN/OPRM1/TSPAN13/ADCYAP1R1/NPSR1/PKD1L1/NIPSNAP2/CACNA2D1/PIK3CG/TRPV6/PPP3CC/ADRA1A/PTK2B/LYN/CHD7/SLC24A2/TRPM6/GRIN3A/TMEM38B/ABL1/GRIN1/CACNA1B/DMD/CACNA1F/TRPC5/HTR2C/ATP2B3	157
GO:0099003	vesicle-mediated transport in synapse	113/5579	221/18888	0.51131221719457	1.73107459372128	7.07795053204964	1.13031213223257e-11	5.11546976416112e-09	4.31813228862683e-09	CLSTN1/HPCA/RIMS3/RAB3B/DNAJC6/RAP1A/SYT11/DNM3/SYT2/SNAP47/WNT3A/ATAD1/CTBP2/CALY/DRD4/AP2A2/BRSK2/SYT8/TH/STX3/SYT7/SYT12/LRRK2/SYT1/PPFIA2/SLC17A8/ATP2A2/RPH3A/P2RX7/STX2/ATP6V1D/PSEN1/NUMB/STON2/UNC13C/CPLX3/AP3B2/SH3GL3/SV2B/PRKCB/GSG1L/DOC2A/VPS35/AP1G1/SLC2A4/ATP6V0A1/ITGB3/CDH2/CPLX4/PIP5K1C/DNM2/UNC13A/RAB3A/GRIK5/NAPA/PPFIA3/BRSK1/PPP3R1/AAK1/ATP6V1B1/CACNB4/RAPGEF4/SYNDIG1/RIMS4/SYNJ1/ITSN1/ATP6V1E1/SEPTIN5/SYN3/SYN2/WNT7A/GRIP2/BSN/ERC2/CADPS/PLD1/NLGN1/CPLX1/GAK/DGKQ/CTBP1/NSG1/SNCA/FCHO2/SV2C/CPLX2/CANX/BTBD9/RIMS1/SYNE1/SNX9/SYNJ2/PRKN/PRKAR1B/ACTB/AMPH/ABCA13/HIP1/CADPS2/ATP6V0A4/PPP3CC/ATP6V1H/RIMS2/ARC/SH3GL2/LPAR1/STXBP1/DNM1/NLGN4X/CASK/SYN1/GRIPAP1/OPHN1	113
GO:0016358	dendrite development	118/5579	235/18888	0.502127659574468	1.69997978742473	6.99088316238018	1.85018105462800e-11	7.81516477474869e-09	6.59703153583501e-09	RERE/CDC42/EPHB2/DAB1/CHRNB2/DNM3/DISC1/CAMK1D/PRKG1/CPEB3/KNDC1/EIF4G2/FLRT1/FAT3/CAPRIN2/LRRK2/PRICKLE1/SLC11A2/PPFIA2/CUX2/MAPKAPK5/DCLK1/KLHL1/SLITRK5/FARP1/SIPA1L1/PSEN1/UBE3A/CHRNA7/ITPKA/MAP1A/MEF2A/CRK/PAFAH1B1/ARHGAP44/IGF2BP1/TANC2/BAIAP2/SKOR2/DCC/NEDD4L/PTPRS/MAP1S/ANKRD27/SHANK1/KIDINS220/DPYSL5/ALK/BCL11A/CTNNA2/NCK2/HECW2/KLF7/MAP2/OBSL1/EPHA4/DOCK10/NGEF/RAB17/KIF1A/SLC12A5/ZMYND8/PREX1/BMP7/SS18L1/APP/TIAM1/DSCAM/SULT4A1/MAPK8IP2/SHANK3/IQSEC1/WNT7A/TRAK1/GSK3B/EPHB1/TNIK/NLGN1/DGKG/PDLIM5/PPP3CA/CTNND2/MEF2C/FSTL4/CDKL3/PHACTR1/DCDC2/SYNGAP1/TULP1/CUL7/ADGRB3/HDAC2/SYNE1/SDK1/TMEM106B/HECW1/CAMK2B/COBL/SEMA3A/CUX1/RELN/LZTS1/STAU2/SDC2/CSMD3/ASAP1/ARC/VLDLR/PTPRD/SEMA4D/GRIN3A/LPAR1/ABL1/CDKL5/IL1RAPL1/ZDHHC15/ARMCX5-GPRASP2/TRPC5	118
GO:0050890	cognition	150/5579	322/18888	0.46583850931677	1.57712094711869	6.7627379436347	5.83233844666306e-11	2.30960602487857e-08	1.94961260838783e-08	PRKCZ/EPHB2/CHRNB2/SYT11/NTRK1/LMX1A/TNR/ADORA1/KCNK2/ITGA8/GPR158/ATAD1/CPEB3/SORCS3/RIC8A/TH/ABCC8/KCNK4/NRXN2/FOSL1/NPAS4/SHANK2/GRM5/DRD2/ST3GAL4/B3GAT1/CCND2/NTF3/GRIN2B/RAPGEF3/TUBA1A/SLC11A2/TAFA2/CUX2/HTR2A/SLC8A3/PSEN1/NRXN3/UBE3A/GABRA5/CHRNA7/MEIS2/MAP1A/GATM/PIAS1/RASGRF1/GRIN2A/NTAN1/NDRG4/JPH3/PAFAH1B1/SLC2A4/SPECC1/SLC6A4/NF1/C1QL1/MAPT/EIF4A3/NETO1/INSR/CRTC1/CIC/C5AR1/SLC8A2/NTF4/SHANK1/LILRB2/BRSK1/SHISA7/GTF2A1L/LHCGR/NRXN1/TANC1/TBR1/SCN2A/CREB1/LRRN4/PLCB1/PAK5/SLC12A5/NTSR1/APP/SYNJ1/RCAN1/DOP1B/COMT/LARGE1/GALR3/MGAT3/EP300/MAPK8IP2/SHANK3/CHL1/OXTR/SLC6A1/HRH1/CX3CR1/FAM107A/CLSTN2/MME/BCHE/HTT/JAKMIP1/ATP8A1/KIT/TMPRSS11E/SLC6A3/MEF2C/GRIA1/RGS14/NEDD9/ATXN1/SYNGAP1/ITPR3/BTBD9/ADGRF1/ADGRB3/SOBP/SGK1/PRKN/PRKAR1B/DNAH11/ADCY1/EGFR/FZD9/RELN/PRKAR2B/CNTNAP2/CSMD1/TUSC3/VDAC3/OPRK1/CHD7/ADCY8/ARC/VLDLR/SLC1A1/SLC24A2/NTRK2/BRINP1/ABL1/DBH/GRIN1/NLGN4X/GRPR/SHROOM4/ARMCX5-GPRASP2/RTL4/FGF13/AFF2	150
GO:0006814	sodium ion transport	120/5579	244/18888	0.491803278688525	1.66502604908924	6.76941253621482	7.04074567461551e-11	2.62412732908023e-08	2.21511014072578e-08	SLC6A9/SLC5A9/SLC6A17/HCN3/SLC9C2/ATP2B4/KCNK1/ANK3/DRD4/TRPM5/KCNQ1/SLC5A12/COMMD9/TPCN2/DRD2/FXYD6/SLC6A12/PKP2/CNTN1/ANO6/SLC17A8/TPCN1/SLC8B1/NOS1/P2RX7/P2RX4/ATP12A/NALCN/FGF14/SLC10A2/SLC10A1/SLC8A3/SLC24A4/SLC24A1/HCN4/SCNN1G/SCNN1B/SLC5A11/PRSS8/SLC9A5/SLC13A5/FGF11/ATP1B2/SLC13A2/SLC6A4/ASIC2/NHERF1/NEDD4L/GRP/NETO1/HCN2/FXYD3/FXYD1/FXYD7/FXYD5/ACTN4/ATP1A3/DMPK/SLC8A2/TRPM4/SLC6A16/SLC8A1/PRKCE/ATP6V1B1/SLC4A5/SLC9A2/SLC20A1/SLC4A10/SCN2A/STK39/HECW2/SERPINE2/SLC23A2/SLC24A3/SNTA1/SLC13A3/TRPM2/SLC5A1/SLC5A4/CAV3/SLC6A1/SLC6A6/GPD1L/SCN5A/SCN11A/SLC41A3/SLC9A9/FGF12/DLG1/PKD2/SLC9B1/SLC9B2/CAMK2D/EDNRA/SLC9A3/SLC6A19/SLC6A18/SLC6A3/HCN1/SLC12A2/KLHL3/SLC23A1/SLC4A9/SLC6A7/NKAIN2/SGK1/CNKSR3/HECW1/PON3/NOS3/SLC20A2/NKAIN3/SLC24A2/WNK2/PTPN3/SHROOM2/DMD/SLC6A14/SLC9A6/FGF13	120
GO:0048813	dendrite morphogenesis	78/5579	140/18888	0.557142857142857	1.88623665275395	6.81433078112432	8.6237654791303e-11	3.03556544865386e-08	2.56241826897433e-08	RERE/CDC42/EPHB2/CHRNB2/DNM3/KNDC1/CAPRIN2/LRRK2/SLC11A2/PPFIA2/CUX2/DCLK1/SLITRK5/FARP1/SIPA1L1/UBE3A/CHRNA7/ITPKA/MEF2A/PAFAH1B1/ARHGAP44/IGF2BP1/TANC2/BAIAP2/SKOR2/NEDD4L/ANKRD27/SHANK1/KIDINS220/DPYSL5/CTNNA2/HECW2/KLF7/MAP2/OBSL1/EPHA4/DOCK10/NGEF/KIF1A/SS18L1/TIAM1/DSCAM/SULT4A1/MAPK8IP2/SHANK3/WNT7A/TRAK1/GSK3B/EPHB1/TNIK/NLGN1/PDLIM5/PPP3CA/CTNND2/CDKL3/PHACTR1/DCDC2/CUL7/ADGRB3/SYNE1/TMEM106B/HECW1/CAMK2B/SEMA3A/CUX1/RELN/LZTS1/STAU2/SDC2/ARC/VLDLR/PTPRD/SEMA4D/CDKL5/IL1RAPL1/ZDHHC15/ARMCX5-GPRASP2/TRPC5	78
GO:0035725	sodium ion transmembrane transport	95/5579	182/18888	0.521978021978022	1.76718424074581	6.73336039900585	1.12187425313629e-10	3.7411554041429e-08	3.15802940730497e-08	SLC6A9/SLC5A9/SLC6A17/HCN3/SLC9C2/ATP2B4/KCNK1/ANK3/DRD4/TRPM5/TPCN2/FXYD6/SLC6A12/ANO6/SLC17A8/TPCN1/SLC8B1/NOS1/ATP12A/NALCN/FGF14/SLC8A3/SLC24A4/SLC24A1/HCN4/SCNN1G/SCNN1B/SLC9A5/SLC13A5/FGF11/ATP1B2/SLC13A2/SLC6A4/ASIC2/NEDD4L/GRP/NETO1/HCN2/FXYD3/FXYD1/FXYD7/FXYD5/ACTN4/ATP1A3/SLC8A2/TRPM4/SLC6A16/SLC8A1/PRKCE/SLC4A5/SLC9A2/SLC20A1/SLC4A10/SCN2A/STK39/HECW2/SLC24A3/SNTA1/SLC13A3/TRPM2/SLC5A1/SLC5A4/CAV3/SLC6A1/SLC6A6/GPD1L/SCN5A/SCN11A/SLC41A3/SLC9A9/FGF12/DLG1/PKD2/SLC9B1/SLC9B2/CAMK2D/SLC9A3/SLC6A19/SLC6A18/SLC6A3/HCN1/SLC12A2/SLC23A1/SLC4A9/SLC6A7/HECW1/SLC20A2/SLC24A2/WNK2/PTPN3/SHROOM2/DMD/SLC6A14/SLC9A6/FGF13	95
GO:0007611	learning or memory	132/5579	278/18888	0.474820143884892	1.60752874667464	6.60698015226422	1.68925062966179e-10	5.35154599476855e-08	4.51741181542714e-08	PRKCZ/EPHB2/CHRNB2/SYT11/NTRK1/LMX1A/TNR/KCNK2/ITGA8/ATAD1/CPEB3/SORCS3/RIC8A/TH/ABCC8/KCNK4/NRXN2/FOSL1/NPAS4/SHANK2/GRM5/DRD2/B3GAT1/CCND2/NTF3/GRIN2B/RAPGEF3/TUBA1A/SLC11A2/TAFA2/CUX2/HTR2A/SLC8A3/PSEN1/NRXN3/UBE3A/GABRA5/CHRNA7/MEIS2/MAP1A/GATM/PIAS1/RASGRF1/GRIN2A/NTAN1/NDRG4/JPH3/PAFAH1B1/SLC2A4/SPECC1/SLC6A4/NF1/C1QL1/MAPT/EIF4A3/NETO1/INSR/CRTC1/CIC/SLC8A2/NTF4/SHANK1/LILRB2/BRSK1/SHISA7/NRXN1/TANC1/TBR1/SCN2A/CREB1/LRRN4/PLCB1/PAK5/SLC12A5/NTSR1/APP/SYNJ1/RCAN1/COMT/LARGE1/GALR3/EP300/MAPK8IP2/SHANK3/OXTR/SLC6A1/HRH1/CX3CR1/CLSTN2/MME/BCHE/HTT/ATP8A1/KIT/MEF2C/GRIA1/RGS14/NEDD9/ATXN1/SYNGAP1/ITPR3/BTBD9/ADGRF1/ADGRB3/SGK1/PRKN/PRKAR1B/DNAH11/ADCY1/EGFR/FZD9/RELN/PRKAR2B/CNTNAP2/CSMD1/VDAC3/OPRK1/ADCY8/ARC/VLDLR/SLC1A1/SLC24A2/NTRK2/BRINP1/ABL1/DBH/GRIN1/NLGN4X/GRPR/ARMCX5-GPRASP2/FGF13/AFF2	132
GO:0099565	chemical synaptic transmission, postsynaptic	66/5579	115/18888	0.573913043478261	1.94301300685022	6.56729796894269	4.36774644987436e-10	1.31781150030495e-07	1.11240700309833e-07	PRKCZ/SLC1A7/CHRNB2/ADORA1/INSYN2A/DRD4/P2RX3/NPAS4/DRD2/HTR3B/GRIN2B/LRRK2/CUX2/P2RX7/P2RX4/SLC8A3/CHRNA7/ABAT/GRIN2A/TRPV1/P2RX5/ARRB2/MPP2/GRIN2C/EIF4A3/BAIAP2/NETO1/GRIK5/GSK3A/DMPK/SLC8A2/SHANK1/NRXN1/CHRNA1/CHRND/CHRNG/ZMYND8/NTSR1/APP/MAPK8IP2/SHANK3/WNT7A/IGSF11/GSK3B/TMEM108/NLGN1/HTR3E/SNCA/GRID2/PPP3CA/GLRB/GLRA3/MEF2C/INSYN2B/SLC29A1/RIMS1/GRIK2/SYNE1/PRKAR1B/RELN/PTK2B/CHRNA2/RIMS2/GRIN1/NLGN4X/GLRA2	66
GO:0007613	memory	70/5579	126/18888	0.555555555555556	1.88086275915636	6.4230442573248	9.29672679423879e-10	2.67745731674077e-07	2.26012769576686e-07	PRKCZ/CHRNB2/SYT11/LMX1A/KCNK2/ITGA8/ATAD1/CPEB3/SORCS3/TH/ABCC8/KCNK4/NPAS4/DRD2/CCND2/NTF3/TUBA1A/TAFA2/CUX2/HTR2A/SLC8A3/PSEN1/CHRNA7/MAP1A/RASGRF1/GRIN2A/NTAN1/JPH3/SLC2A4/SLC6A4/MAPT/NETO1/INSR/CRTC1/CIC/SLC8A2/NTF4/SHANK1/SHISA7/SCN2A/CREB1/LRRN4/PLCB1/PAK5/RCAN1/COMT/LARGE1/SHANK3/OXTR/SLC6A1/HRH1/CX3CR1/GRIA1/RGS14/ATXN1/ITPR3/BTBD9/ADGRF1/SGK1/ADCY1/RELN/CSMD1/ADCY8/ARC/VLDLR/SLC1A1/SLC24A2/BRINP1/DBH/FGF13	70
GO:0048167	regulation of synaptic plasticity	106/5579	216/18888	0.490740740740741	1.66142877058812	6.32996773479464	1.03847228330855e-09	2.86076538567087e-07	2.41486392287907e-07	PRKCZ/EPHB2/RIMS3/TNR/ADORA1/CPEB3/SORCS3/HRAS/SCT/P2RX3/STX3/SYT7/NPAS4/SYT12/SHANK2/GRM5/DRD2/ERC1/GRIN2B/SLC8A3/SIPA1L1/PSEN1/CYP46A1/UBE3A/CHRNA7/ITPKA/MAP1A/UNC13C/SLC24A1/NPTN/RASGRF1/GRIN2A/SHISA9/JPH3/SHISA6/NF1/RARA/MPP2/MAPT/GRIN2C/BAIAP2/NETO1/GIPC1/RAB3A/TSHZ3/SLC8A2/PPFIA3/LILRB2/BRSK1/SHISA7/SCTR/SLC4A10/EPHA4/SERPINE2/RIMS4/KCNB1/APP/PDE9A/LARGE1/SYNGR1/SHANK3/CNTN4/HRH1/CX3CR1/ERC2/ABHD6/FAM107A/IGSF11/GSK3B/MME/FXR1/NSG1/SORCS2/CD38/KIT/SNCA/GRID2/RASGRF2/MEF2C/GRIA1/CPLX2/RGS14/SCGN/SYNGAP1/ITPR3/RIMS1/GRIK2/PRKAR1B/CAMK2B/ADCY1/RELN/LZTS1/PTK2B/STAU2/RIMS2/ADCY8/KCNQ3/ADGRB1/ARC/SLC1A1/SLC24A2/NTRK2/STXBP1/ABL1/GRIN1/IQSEC2	106
GO:0021537	telencephalon development	128/5579	275/18888	0.465454545454545	1.57582101712591	6.22777091476463	1.55692369662076e-09	4.04788012230336e-07	3.41694559101265e-07	SKI/HES5/HTR6/EPHB2/SZT2/DAB1/KCNA2/NOTCH2NLC/BCAN/LMX1A/TNR/ATP2B4/WNT3A/DISC1/WDR37/ZMIZ1/NRG3/TACC2/BNIP3/SCT/TH/SLC1A2/TSKU/DRD2/FEZ1/CDON/KIRREL3/KCNA1/LRRK2/TUBA1A/TCTN1/KDM2B/RAN/SLITRK5/NKX2-1/NIN/SYNE2/PALS1/PSEN1/NUMB/POMT2/BCL11B/CCDC85C/HERC1/IGF1R/NDE1/ADGRG1/YWHAE/CRK/RTN4RL1/PAFAH1B1/ATP1B2/KDM6B/NF1/RARA/EZH1/IGF2BP1/CDH2/SEMA6B/PTPRS/WDR62/NUMBL/MBOAT7/ALK/RTN4/EMX1/TBR1/SCN2A/CCDC141/ERBB4/ATG16L1/PLCB1/XRN2/RTN4R/LARGE1/SUN2/SHANK3/OXTR/RARB/SCN5A/WNT5A/FOXP1/ROBO2/ROBO1/ARL13B/GSK3B/TMEM108/P2RY12/FXR1/SLIT2/EPHA5/FAT4/DCLK2/DNAH5/CEP120/GRIA1/PHACTR1/MDGA1/EFHC1/MAS1/SUN1/NEUROD6/GLI3/OGDH/EGFR/SEMA3A/CDK6/RELN/FOXP2/FEZF1/SMO/PLXNA4/CNTNAP2/MCPH1/FUT10/TACC1/CHD7/EXT1/TRAPPC9/PAX5/NTRK2/AGTPBP1/SECISBP2/LPAR1/LHX6/ARX/ZIC3/FGF13	128
GO:0006816	calcium ion transport	184/5579	428/18888	0.429906542056075	1.45547136876773	6.17097911540499	1.5971749219947e-09	4.04788012230336e-07	3.41694559101265e-07	PLCH2/OPRD1/LCK/HPCA/GJA4/PDE4B/MCOLN2/CLCA3P/CASQ2/CHRNB2/NOS1AP/CACNA1E/CACNA1S/ATP2B4/PSEN2/WNT3A/RYR2/CACNB2/CDH23/MICU1/MCU/PLCE1/PLPP4/DRD4/CRACR2B/TRPM5/STIM1/P2RX3/AHNAK/CATSPER1/TPCN2/DRD2/CACNA2D4/CACNA1C/CRACR2A/GRIN2B/ITPR2/ANO6/VDR/DDIT3/ATP2A2/TPCN1/SLC8B1/NOS1/PLA2G1B/P2RX7/P2RX4/MICU2/TRPC4/HTR2A/NALCN/NALF1/GAS6/PRKD1/AKAP6/ERO1A/SLC8A3/PSEN1/SLC24A4/TRPM1/CHRNA7/RYR3/CAPN3/ANXA2/SLC24A1/PML/IL16/CACNA1H/PKD1/GRIN2A/PRKCB/CACNG3/PKD1L3/PKD1L2/PLCG2/ATP2C2/JPH3/CYBA/YWHAE/TRPV1/P2RX5/ATP2A3/DHRS7C/RCVRN/STAC2/HAP1/CRHR1/ITGB3/CACNA1G/RGS9/GRIN2C/BCL2/CACNA1A/PRKACA/CHERP/TMEM38A/HOMER3/FFAR1/RYR1/SLC8A2/TRPM4/CACNG8/CACNG6/LILRB2/LILRA5/LILRA2/LILRB1/SLC8A1/PRKCE/LHCGR/PPP3R1/CACNB4/RAMP1/TMC2/PLCB1/PLCB4/SLC24A3/MIR499A/TRPC4AP/PLCG1/JPH2/NTSR1/TRPM2/CACNG2/CACNA1I/TSPO/ITPR1/CAV3/ATP2B2/CACNA2D2/CACNA1D/SELENOK/CACNA2D3/CASR/MYLK/ATP2C1/TRPC1/PLCH1/GP5/LETM1/HTT/WFS1/PKD2/SNCA/PPP3CA/MCUB/ANK2/CAMK2D/EDNRA/GPM6A/PDE4D/PDGFRB/ITPR3/TRDN/OPRM1/TSPAN13/ADCYAP1R1/NPSR1/CAMK2B/RAMP3/PKD1L1/NIPSNAP2/CACNA2D1/PIK3CG/TRPV6/NOS3/PPP3CC/ADRA1A/PTK2B/LYN/CHD7/SLC24A2/TRPM6/GRIN3A/TMEM38B/ABL1/GRIN1/CACNA1B/DMD/CASK/CACNA1F/TRPC5/HTR2C/ATP2B3	184
GO:0035249	synaptic transmission, glutamatergic	64/5579	113/18888	0.566371681415929	1.91748132614878	6.33334929675567	1.67843762127848e-09	4.0902233724694e-07	3.45268888814411e-07	GRIK3/NTRK1/TNR/ADORA1/DISC1/KMO/GRID1/ATAD1/ABCC8/GRM5/GRIA4/DRD2/GRIK4/GRIN2B/LRRK2/SYT1/SLC17A8/ABTB3/HTR2A/PSEN1/UNC13C/GRIN2A/CACNG3/CDH8/NF1/GRIN2C/CDH2/UNC13A/TSHZ3/GRIK5/NAPA/CACNG8/NRXN1/VPS54/CACNB4/SERPINE2/GRIK1/CACNG2/MAPK8IP2/SHANK3/GRM7/OXTR/NLGN1/FXR1/GRID2/GRIA2/MEF2C/GRIA1/GRM4/GRIK2/GRM1/PRKN/EGFR/RELN/GRM8/DGKI/PTK2B/EXT1/GRIN3A/STXBP1/GRIN1/IQSEC2/OPHN1/GRIA3	64
GO:0097553	calcium ion transmembrane import into cytosol	94/5579	187/18888	0.502673796791444	1.70182876389977	6.24462710733867	1.87659443083729e-09	4.40374159769817e-07	3.7173396893116e-07	PLCH2/LCK/CASQ2/CACNA1E/CACNA1S/ATP2B4/RYR2/PLCE1/P2RX3/TPCN2/DRD2/CACNA1C/GRIN2B/ITPR2/DDIT3/SLC8B1/NOS1/PLA2G1B/P2RX7/P2RX4/HTR2A/NALF1/PRKD1/AKAP6/ERO1A/SLC8A3/SLC24A4/TRPM1/RYR3/CAPN3/SLC24A1/PML/CACNA1H/GRIN2A/PLCG2/JPH3/CYBA/TRPV1/P2RX5/DHRS7C/HAP1/ITGB3/CACNA1G/GRIN2C/BCL2/CACNA1A/PRKACA/CHERP/TMEM38A/RYR1/SLC8A2/SLC8A1/PRKCE/LHCGR/PPP3R1/PLCB1/PLCB4/PLCG1/JPH2/NTSR1/TRPM2/CACNA1I/ITPR1/CACNA1D/TRPC1/PLCH1/GP5/LETM1/HTT/PKD2/SNCA/PPP3CA/ANK2/CAMK2D/PDE4D/ITPR3/TRDN/ADCYAP1R1/NPSR1/CACNA2D1/TRPV6/PPP3CC/ADRA1A/PTK2B/LYN/CHD7/SLC24A2/TMEM38B/ABL1/GRIN1/CACNA1B/DMD/CACNA1F/HTR2C	94
